DroneID,px,py,pz,vx,vy,vz,thrustZ
0,400.1073586318126,900.6615062495398,190.24016868864595,0.8960348272091444,-0.8844831578942026,0.418717074754886,13.984253041768277
0,400.1852572370737,900.5692622957771,190.27657070688446,0.7789860526109847,-0.9224395376267805,0.36402018238517436,13.936418321929814
0,400.25114151303217,900.4754724511669,190.30735842903985,0.6588427595844065,-0.9378984461020093,0.30787722155386443,13.909257605768868
0,400.3049753026277,900.3821774076251,190.33251495891787,0.5383378959556365,-0.9329504354178347,0.25156529878014866,13.90110888054965
0,400.34696731528055,900.291190287242,190.35213782643055,0.4199201265281571,-0.9098712038316262,0.19622867512669215,13.910107175076167
0,400.3775408336115,900.2040846539549,190.3664248315466,0.30573518330904337,-0.8710563328713172,0.14287005116040147,13.934243508018309
0,400.3973023599815,900.1221885951393,190.37565939281933,0.1976152637004501,-0.8189605881560136,0.09234561272730632,13.971420428619613
0,400.4070099430058,900.0465843440279,190.38019574636658,0.09707583024276975,-0.7560425111138944,0.04536353547252766,14.01950340245105
0,400.40754185164735,899.9781128594879,190.3804443072748,0.00531908641571642,-0.6847148454006602,0.0024856090821415502,14.076367457691461
0,400.39986618633424,899.9173827427757,190.37685746887396,-0.07675665313143039,-0.60730116712216,-0.03586838400824418,14.139938664552428
0,400.38501193492783,899.8647828503239,190.36991607719176,-0.1485425140642584,-0.5259989245175944,-0.069413916822158,14.208230169390468
0,400.3640418983062,899.8204979560605,190.36011677907848,-0.2097003662163038,-0.44284894263382646,-0.09799298113281334,14.279372643657954
0,400.3380278276247,899.7845268247307,190.34796040384904,-0.26014070681447093,-0.35971131329832534,-0.12156375229434298,14.351639134463774
0,400.3080280345968,899.7567020775815,190.3339415005671,-0.29999793027920635,-0.2782474714926506,-0.1401890328194218,14.423464416894383
0,400.2750676587999,899.7367112619098,190.31853911695723,-0.3296037579687876,-0.19990815671640283,-0.1540238360987716,14.49345904752781
0,400.2401217032454,899.7241185746716,190.30220887192658,-0.34945955554543273,-0.1259268723819501,-0.1633024503063476,14.560418403276483
0,400.2041008822184,899.7183867359121,190.2853763422607,-0.36020821026966515,-0.05731838759552732,-0.1683252966589868,14.623327059679777
0,400.16784026445663,899.7188985585686,190.2684317555806,-0.3626061776179195,0.005118226565580232,-0.16944586680083287,14.68135891820641
0,400.13209064063363,899.7249778156371,190.25172595636812,-0.3574962382300006,0.060792570684857085,-0.16705799212486291,14.733873533459466
0,400.09751249720574,899.7359090623055,190.23556758994428,-0.3457814342788608,0.10931246668438778,-0.1615836642385014,14.780409119082936
0,400.0646724391327,899.7509561280832,190.22022143080676,-0.32840058073026396,0.150470657776954,-0.15346159137525087,14.820672726524908
0,400.03404187180485,899.7693790509496,190.20590776669442,-0.30630567327891334,0.18422922866410496,-0.14313664112324279,14.854528094642596
0,400.00599772755584,899.7904492810246,190.19280273808687,-0.28044144249013164,0.21070230075000898,-0.1310502860756483,14.881981661601593
